id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
15306836,Cosy room with King size bed,9347190,Annelies,,Dampoort,51.05863,3.74079,Private room,75,3,126,2024-12-14,1.26,1,148,20,
15369537,"Heerlijke, goed uitgeruste studio vlakbij  Gent",64524881,An,,Dampoort,51.04809,3.75294,Entire home/apt,82,2,44,2024-09-30,1.56,1,325,12,
15394665,Enchanting architects' house in the heart of Ghent,15455919,Marlies,,Elisabethbegijnhof - Papegaai,51.0586029,3.7181183,Entire home/apt,200,2,15,2024-12-23,1.67,1,263,15,
15425706,Cosy apartment,24004217,Charlotte,,Sluizeken - Tolhuis - Ham,51.06258649999999,3.7339223,Entire home/apt,98,2,36,2024-11-17,2.04,1,64,19,
15595674,Double room,64317133,Randy,,Bloemekenswijk,51.07091,3.70271,Private room,45,1,245,2024-10-08,2.46,2,1,10,
15654068,Luxury house nearby the centre and station,48494858,Bieke,,Watersportbaan - Ekkergem,51.04211,3.71454,Entire home/apt,,2,10,2023-04-09,0.13,1,0,0,
15660061,Apartment in the heart of the Historic Centre,101087428,Veerle,,Binnenstad,51.05402,3.7223,Entire home/apt,161,2,424,2024-12-08,4.27,1,130,42,
15925176,Traveller's house:cosy private bed+living+bathroom,9175868,Elke,,Brugse Poort - Rooigem,51.05988,3.69067,Private room,50,5,56,2020-03-08,0.57,1,327,0,
15982644,A cozy room near centre,95076178,Ehsan,,Brugse Poort - Rooigem,51.05846,3.70147,Private room,81,2,22,2024-12-23,2.48,2,254,22,
16436629,cosy home in Ghent near Bruges,17970736,Bernard,,Elisabethbegijnhof - Papegaai,51.05631,3.717,Entire home/apt,,3,2,2019-06-02,0.03,1,0,0,
16484658,Spacious city centre apartment Ghent city centre,14531718,Frederik,,Elisabethbegijnhof - Papegaai,51.04988,3.71435,Entire home/apt,105,1,212,2024-12-08,2.18,1,3,15,
16684903,Stylish apartment @ heart historic Ghent!,42607614,Catherine,,Binnenstad,51.05741,3.72062,Entire home/apt,305,3,152,2024-11-09,1.61,1,317,21,
17026559,Newly renovated private room nearby city center,25384984,Niko,,Sint Amandsberg,51.06468,3.74677,Entire home/apt,85,2,24,2024-10-27,0.26,1,179,2,
17341843,New modern studio,18156019,Marleen,,Binnenstad,51.03952,3.73842,Entire home/apt,35,30,23,2021-09-18,0.24,1,115,0,
17585223,Deluxe Suite Apartment 6P Lord of Ghent,46082978,Vic,,Binnenstad,51.05364,3.72316,Entire home/apt,379,2,34,2024-11-19,0.36,2,313,4,
18250197,Captains room on Riverboat with riverview,9801533,Maarten,,Brugse Poort - Rooigem,51.05906677246094,3.706373929977417,Entire home/apt,111,1,107,2024-08-22,1.15,3,273,9,
18251661,Sailorsroom on a Riverboat,9801533,Maarten,,Brugse Poort - Rooigem,51.05991,3.70533,Entire home/apt,111,1,55,2024-08-25,0.63,3,308,4,
18291583,Bright room + bathroom in THE HEART OF GHENT <3,36509648,Ibel,,Sluizeken - Tolhuis - Ham,51.06118,3.73369,Private room,75,2,166,2024-12-23,3.53,1,55,45,
18370024,Paparazzo - Ghent (city center),40352209,Filip,,Binnenstad,51.05155,3.72352,Entire home/apt,64,1,339,2024-12-21,3.87,2,325,80,
18555913,Apartment in the centre of Ghent with car park,46127163,Anneke,,Elisabethbegijnhof - Papegaai,51.05125,3.71874,Entire home/apt,135,2,217,2022-08-23,2.37,3,1,0,
18834578,Renovated triplex in the city centre of Ghent,131163319,Halit,,Elisabethbegijnhof - Papegaai,51.0546,3.71124,Entire home/apt,80,2,346,2024-12-08,3.82,1,70,40,
18875514,Private studio near city center,48898791,Joren,,Brugse Poort - Rooigem,51.06027,3.69152,Entire home/apt,80,3,138,2024-11-04,1.53,1,57,22,
18920831,Eve's room Spacious rooftop in Ghent,10881977,Nancy,,Sluizeken - Tolhuis - Ham,51.06408,3.733,Private room,120,2,112,2024-12-16,1.67,1,165,22,
19043618,Charming & Spacious 3 bedroom home near Gent,15845619,Eveline,,Ledeberg,51.03249,3.74773,Entire home/apt,300,1,44,2024-12-01,2.43,1,145,22,
19149894,Cosy room near the center,133891026,Matti,,Bloemekenswijk,51.06985,3.70764,Private room,74,2,2,2020-08-28,0.04,3,327,0,
19184277,Trendy studio with a terrace,134192357,Nathalie,,Binnenstad,51.04007,3.7377,Entire home/apt,79,2,296,2024-12-01,3.23,2,201,19,
19279395,Cosy studio near the historical center of Gent.,121003233,Hilde,,Rabot  - Blaisantvest,51.06306,3.71534,Entire home/apt,111,2,322,2024-12-21,3.56,1,227,62,
19420706,Cosy house near the city center,133891026,Matti,,Bloemekenswijk,51.07027,3.70568,Entire home/apt,180,4,2,2022-07-26,0.07,3,327,0,
19421930,Private room with a terrace,133891026,Matti,,Bloemekenswijk,51.07066,3.70575,Private room,85,2,0,,,3,327,0,
19526484,Modern family house in old beguinage in the center,33514941,Tom,,Elisabethbegijnhof - Papegaai,51.05644,3.70954,Entire home/apt,360,3,30,2024-01-02,0.33,1,168,2,
19649539,Centrally located charming house next to the water,24949144,Ria,,Sluizeken - Tolhuis - Ham,51.06068,3.73013,Entire home/apt,80,20,7,2018-08-13,0.08,1,363,0,
19756985,Soulful large house close to Ghent centre,6056008,Frederik,,Dampoort,51.04883,3.74563,Entire home/apt,,3,5,2024-07-08,0.06,1,0,1,
19809622,Cosy retro house with terrace and garden,32522704,Bart,,Ledeberg,51.03898,3.74526,Entire home/apt,,3,43,2023-11-27,0.48,1,0,0,
19866495,"ruimte voor tent in tuin,  of camper op oprit",40756329,Nina,,Sint Amandsberg,51.07948,3.79513,Private room,39,1,15,2024-08-18,0.17,1,362,1,
19941444,Flat in Gent centrum met terras & gratis parking,46127163,Anneke,,Elisabethbegijnhof - Papegaai,51.05124,3.71806,Entire home/apt,135,2,125,2022-08-02,1.46,3,0,0,
20296857,2 rooms in a shared house,17058027,Jonas,,Rabot  - Blaisantvest,51.0627,3.71079,Private room,,2,34,2023-08-20,0.38,1,0,0,
20468105,Calm place - whole house - 25/1-31/1/23,19785284,Joanna,,Oud Gentbrugge,51.04528,3.757454,Private room,26,1,44,2022-10-22,0.50,1,22,0,
20612508,La pensée sauvage (A wild thought),147323902,Rudy,,Elisabethbegijnhof - Papegaai,51.05162,3.71677,Entire home/apt,,1,511,2024-12-01,5.74,4,278,48,
20614334,Spacious 2 Bedroom App in the Center with Balcony,3356507,Vigan,,Oud Gentbrugge,51.03909,3.74721,Entire home/apt,115,2,106,2024-12-09,3.28,1,53,34,
20842771,Gezinswoning in rustige buurt,35397446,Manon,,Mariakerke,51.07462,3.69849,Entire home/apt,120,7,10,2023-08-11,0.13,1,240,0,
21194829,Bed Resort - Belfort,8651909,Gerald,,Binnenstad,51.05531,3.728,Entire home/apt,94,5,56,2024-11-26,0.66,2,153,15,
21214879,"ATELIER 7
Unique place in city center",29742444,Mattias,,Elisabethbegijnhof - Papegaai,51.04856,3.7168,Entire home/apt,121,5,104,2020-09-03,1.27,1,0,0,
21222837,"Cosy private room in Ghent, Belgium",13589979,Maria,,Brugse Poort - Rooigem,51.05913,3.69948,Private room,56,2,31,2020-02-09,0.35,1,155,0,
21342969,Ghent city guest house_free parking,34274994,Ann-Sophie,,Elisabethbegijnhof - Papegaai,51.0558,3.71266,Entire home/apt,,250,133,2024-01-07,1.53,1,0,2,
21487839,Your Suite Ghent,134192357,Nathalie,,Binnenstad,51.05102,3.73103,Entire home/apt,83,2,386,2024-12-10,4.49,2,94,46,
21767980,Charming duplex in mansion close to city centre.,158599459,Toon En Ingrid,,Elisabethbegijnhof - Papegaai,51.05802,3.71376,Entire home/apt,220,2,235,2024-12-23,2.74,1,222,44,
21907317,"Near the station, free parking",119242405,Daniel,,Drongen,51.04572,3.65239,Private room,54,1,35,2023-07-30,0.41,2,181,0,
21911071,Rap 'n Holiday Home,159867374,Gaby,,Sint Denijs Westrem,51.01537,3.66359,Entire home/apt,,2,9,2024-12-22,0.11,1,0,2,
22047333,Unique Historic Mill Loft by the River Lys,22753242,Michiel,,Binnenstad,51.05754852294922,3.724699020385742,Entire home/apt,136,2,233,2024-12-14,2.76,1,309,62,
22431672,Vintage studio,11807282,Isabelle,,Elisabethbegijnhof - Papegaai,51.05451,3.71561,Entire home/apt,,20,61,2024-04-20,1.81,1,0,14,
22509551,Private charming house+ terrace near Ghent Centre,48181388,Dries,,Ledeberg,51.03434,3.74421,Entire home/apt,125,3,12,2024-05-06,0.16,1,357,1,
22556517,Renovated Studio,2212023,Charlotte,,Sluizeken - Tolhuis - Ham,51.06095,3.71782,Entire home/apt,,3,18,2024-11-02,1.86,1,0,18,
22679820,Honeymoon Suite (B&B Schopenhauer),83766425,Erik,,Binnenstad,51.05107,3.72115,Private room,139,1,2,2021-12-31,0.05,4,253,0,
22830013,Unieke woonboot in centrum Gent 4 personen,4418772,Nick,,Macharius - Heirnis,51.05061,3.73684,Entire home/apt,,2,418,2024-12-23,5.04,1,0,64,
23001028,Cosy studio at the Opera,110630447,Kristof,,Binnenstad,51.04984,3.72148,Entire home/apt,89,2,453,2024-12-11,5.43,3,131,98,
23081646,Lichtrijk groot dakappartement,8604293,Maaike,,Sint Amandsberg,51.0594,3.74654,Entire home/apt,105,2,18,2024-06-30,0.22,2,24,4,
23298129,"Gustav's House. A trendy spot to work, love & play",67197572,Bert,,Drongen,51.04987,3.66678,Entire home/apt,200,2,274,2024-12-22,3.29,1,295,51,
23500215,Modern appartement met klein terras en parking,46127163,Anneke,,Elisabethbegijnhof - Papegaai,51.05124,3.71806,Entire home/apt,130,2,165,2024-10-30,2.00,3,150,37,
23518039,"Luxury and charming apartment, with terrace and view over towers of Ghent.",24893740,Mia,,Binnenstad,51.05648,3.72591,Entire home/apt,225,2,271,2024-12-15,3.26,2,284,39,
23643843,historisch pakhuis in hartje Gent,69788907,Myriam,,Binnenstad,51.05409,3.72985,Entire home/apt,316,4,188,2024-12-11,2.39,1,154,20,
23837044,Design Apartment with Balcony and View over Ghent Towers,24893740,Mia,,Binnenstad,51.05536,3.7255,Entire home/apt,215,2,279,2024-12-21,3.39,2,247,50,
23935662,Inge's Studio in centre Ghent,72907064,Inge,,Sluizeken - Tolhuis - Ham,51.06074,3.73189,Private room,61,2,164,2024-12-16,2.01,1,111,29,
24069818,"Brand-new, trendy apartment, sublimely located!",81703164,Charlotte,,Sluizeken - Tolhuis - Ham,51.05724,3.7336,Entire home/apt,110,1,8,2019-10-11,0.10,1,6,0,
24331315,@303,183575014,Bernard,,Stationsbuurt Noord,51.03275,3.73138,Entire home/apt,48,3,124,2024-12-08,1.60,2,119,24,
24361777,"Bright Apartment for Study,Expats,Holidays 80m²",11304146,Kristof,,Brugse Poort - Rooigem,51.05974,3.69761,Entire home/apt,70,90,15,2024-10-01,0.19,4,300,4,
24512050,"Overlook the City's Rooftops at a Bright, Bohemian Haven",185166822,Filip,,Binnenstad,51.04999,3.72655,Entire home/apt,250,2,421,2024-12-15,5.31,1,251,81,
24674787,"Ghent, Spacious house with city-garden",30011531,Alex,,Rabot  - Blaisantvest,51.06272,3.71746,Entire home/apt,139,3,9,2024-08-20,0.13,1,10,1,
24789666,A beautiful & cosy apartment - feels like home,8726103,Bart,,Sluizeken - Tolhuis - Ham,51.06196,3.72267,Entire home/apt,72,2,472,2024-12-23,5.88,1,108,76,
24845257,EXCLUSIVE: Charming Guesthouse in Ghent,115127057,Marie,,Elisabethbegijnhof - Papegaai,51.05894,3.717,Entire home/apt,372,2,209,2024-12-08,2.63,1,281,57,
25069175,Bright Rooftop Studio,11304146,Kristof,,Macharius - Heirnis,51.05475,3.73742,Entire home/apt,40,50,20,2024-08-31,0.26,4,276,5,
25124986,Gezellige loft in centrum Gent met privé terras!,58928,Virginie,,Binnenstad,51.05166,3.72503,Entire home/apt,131,2,117,2023-09-11,1.60,1,2,0,
25368029,Loft near city centre + free bikes,409541,Sylvie,,Dampoort,51.0547,3.74996,Entire home/apt,109,2,187,2024-11-24,2.36,1,210,26,
25375361,Cute house with little private garden & 2 bicycles,156444018,Wim,,Watersportbaan - Ekkergem,51.0513,3.7058,Entire home/apt,122,2,120,2024-12-15,1.52,1,7,29,
25375952,Prachtig gerenoveerde woning in Centrum Gent,126464999,Stefanie,,Elisabethbegijnhof - Papegaai,51.05215,3.71893,Private room,128,3,1,2023-01-02,0.04,1,179,0,
25853812,Classy penthouse with terrace in the heart of Gent,169991961,Thierry & Inge,,Binnenstad,51.05098,3.72283,Entire home/apt,162,4,106,2024-12-20,1.35,1,100,22,
25970539,Cozy apartment in the historic center,77082543,Hans,,Elisabethbegijnhof - Papegaai,51.048642,3.718163,Entire home/apt,78,1,141,2024-12-10,1.79,1,247,21,
26060834,Momenteel niet beschikbaar (Kamer voor 1 - 4 p.),78369248,Kathleen,,Dampoort,51.04825,3.7577,Private room,15,1,25,2019-01-20,0.32,1,46,0,
26094960,Living The Moment - Your Charming House,64426079,Bart,,Binnenstad,51.05426,3.7312,Entire home/apt,250,2,28,2022-06-20,0.36,2,1,0,
26121271,B&B Petit Prince: Heart of Ghent: 1BR near Castle,30925639,Polo,,Elisabethbegijnhof - Papegaai,51.05819,3.71388,Hotel room,,1,47,2023-08-13,0.60,3,110,0,
26161189,"B&B Petit Prince: 1BR, Historic Center near Castle",30925639,Polo,,Elisabethbegijnhof - Papegaai,51.05819,3.71388,Hotel room,158,1,33,2024-12-08,0.42,3,144,3,
26195752,B&B Petit Prince: Castle*Center near 1BR w Garden,30925639,Polo,,Elisabethbegijnhof - Papegaai,51.05819,3.71388,Hotel room,146,1,30,2024-06-30,0.38,3,120,5,
26314677,Bij het station van Drongen,119242405,Daniel,,Drongen,51.04697,3.65382,Private room,54,1,30,2024-12-22,0.38,2,215,4,
26389827,Luxe BNB Nest Jacuzzi Room (new from 12/7/18),17971943,Eva,,Rabot  - Blaisantvest,51.06438,3.70712,Hotel room,170,1,183,2024-11-20,2.33,2,337,22,
26390559,Luxe BNB Nest Sauna Room (new from 12/7/18),17971943,Eva,,Bloemekenswijk,51.06527,3.70691,Hotel room,170,1,80,2024-11-24,1.02,2,347,8,
26584876,Gezellig rijhuisje in Gent,186206218,Koen,,Macharius - Heirnis,51.04915,3.74393,Entire home/apt,120,2,25,2024-09-16,0.92,1,353,9,
26586044,"Trendy, Cosy, Historical Center",9526236,Marc,,Elisabethbegijnhof - Papegaai,51.04984,3.71577,Entire home/apt,106,7,54,2024-09-29,0.70,2,9,4,
26712972,Noëlla's Wheelhouse,11037129,Wendy,,Muide - Meulestede - Afrikalaan,51.06545,3.73708,Private room,80,2,236,2024-12-15,3.01,1,132,42,
26743132,Bright master bedroom in Ghent,20229410,Jo,,Sint Amandsberg,51.07144,3.75956,Private room,45,1,63,2024-12-01,0.80,2,220,19,
26746083,Welcome in our beautiful home in Ghent,20229410,Jo,,Sint Amandsberg,51.07325,3.76124,Entire home/apt,299,2,35,2024-12-15,0.45,2,106,14,
26861726,Small room(13m²) downstairs in cosy house in Ghent,5390128,Mieke,,Muide - Meulestede - Afrikalaan,51.07364,3.73335,Private room,75,1,33,2024-12-15,0.49,3,244,16,
26950471,Top appartement,72704283,Liesbeth,,Binnenstad,51.0545,3.73004,Entire home/apt,80,28,0,,,1,204,0,
27058440,Cosy and private studio near the heart of Ghent,83820574,Tille,,Sluizeken - Tolhuis - Ham,51.06199,3.73386,Entire home/apt,,3,189,2024-10-20,2.44,1,22,24,
27751174,"House of Edward - 5 star room, great location!",209082761,Caroline,,Binnenstad,51.0582,3.72636,Entire home/apt,210,1,9,2024-03-31,0.12,3,328,1,
27751295,House of Edward - Studio with private patio,209082761,Caroline,,Binnenstad,51.0582,3.72636,Entire home/apt,230,1,19,2024-06-12,0.26,3,338,3,
27751310,House of Edward - Well designed modern studio,209082761,Caroline,,Binnenstad,51.0582,3.72636,Entire home/apt,220,1,19,2024-09-19,0.25,3,348,5,
27894287,JOSIE LOFT GENT,35788202,Gerlinde,,Elisabethbegijnhof - Papegaai,51.05538,3.71516,Entire home/apt,161,2,72,2024-12-01,0.96,3,222,10,
27915686,Room with cosy terrace close to city centre,52994548,Stefan,,Dampoort,51.05054,3.75622,Private room,55,2,177,2024-12-01,2.29,1,66,24,
28357768,"Botanical room & garden with jacuzzi, sauna &bikes",54858845,Esteban Jeroen,,Wondelgem,51.08044,3.70709,Private room,187,1,385,2024-12-13,5.07,2,74,92,
28424935,Duplex Studio E,1328011,Jan,,Elisabethbegijnhof - Papegaai,51.05021,3.71638,Entire home/apt,110,90,10,2024-08-24,0.15,5,273,3,
28471585,"Appartement met parkzicht, vlakbij treinstation",149043669,Barbara,,Stationsbuurt Noord,51.03696,3.71775,Entire home/apt,,2,8,2024-12-08,0.52,1,0,6,
28909657,★Bright & Modern app with view in historic center★,217913633,Marjolein,,Binnenstad,51.05343,3.72158,Entire home/apt,127,3,188,2024-12-08,2.51,1,100,38,
29330456,Luxurious duplex flat,220954208,Johanna,,Stationsbuurt Noord,51.03996,3.71109,Entire home/apt,,7,13,2023-07-16,0.20,1,27,0,
29606833,La bellétage by agelandkaai(.be) Free Parking,1203507,Jurgen,,Macharius - Heirnis,51.05658,3.73799,Entire home/apt,77,2,408,2024-12-16,5.73,3,211,20,
29871237,Romantic 17th century workers house + free parking,147323902,Rudy,,Elisabethbegijnhof - Papegaai,51.05203,3.71449,Entire home/apt,130,1,190,2024-11-11,2.57,4,293,13,
29919271,Skyline Flats | 2BR Apartment w Balcony City Views,224953054,Viktor,,Muide - Meulestede - Afrikalaan,51.05956,3.73836,Entire home/apt,232,1,65,2024-11-04,0.95,2,248,14,
30033166,Spacious and green architect's house,5889470,Géraldine,,Sint Denijs Westrem,51.017,3.67291,Entire home/apt,207,5,2,2024-01-01,0.03,1,179,1,
30152054,A room with parkview for a solo guest,47388258,F,,Dampoort,51.04905,3.74519,Private room,43,1,481,2024-12-24,6.67,3,44,77,
30217307,"B&B DOOR10. 'ALTER', om je thuis te voelen!",27590237,Mieke,,Elisabethbegijnhof - Papegaai,51.05677,3.71081,Hotel room,,2,4,2022-11-13,0.07,1,1,0,
30370768,Studio voorhaven Gent,228019929,Martine,,Wondelgem,51.07805,3.72436,Entire home/apt,104,2,54,2024-12-15,0.75,1,59,10,
30387663,In the heart of the Historic Center!,1416398,Aygül,,Binnenstad,51.055149,3.724175,Entire home/apt,300,1,148,2024-12-16,2.03,1,258,24,
30390976,Spacious house with large garden and pool,49238888,Wouter,,Sint Amandsberg,51.07234,3.75269,Entire home/apt,,3,10,2023-07-31,0.14,1,0,0,
30532459,Top appartement met prachtig zicht - Centrum Gent,88357876,Inge,,Elisabethbegijnhof - Papegaai,51.0534,3.7105,Entire home/apt,150,3,22,2024-07-24,1.42,1,147,15,
30546378,Modern Ghent Apartment: Canal View & Terrace,229193277,Matthias,,Bloemekenswijk,51.06736,3.71056,Entire home/apt,,2,308,2024-12-18,4.20,2,266,66,
30731985,Industrial Minimalist Apartment with Terrace,147323902,Rudy,,Elisabethbegijnhof - Papegaai,51.05154,3.71696,Entire home/apt,130,1,587,2024-12-24,7.99,4,299,86,
31081696,"Ghent, 10 minutes walk to the city center",232212401,Oliver,,Dampoort,51.05436,3.7452,Private room,,2,181,2024-08-29,2.48,1,0,17,
31271368,Authentic city house with a lovely patio,154480666,Bart,,Macharius - Heirnis,51.04701,3.7408,Entire home/apt,203,2,158,2024-11-21,2.22,1,104,33,
31286883,Stylish Studio 'Suite César' in the heart of Ghent,187300878,Katrijn,,Elisabethbegijnhof - Papegaai,51.05859,3.71826,Entire home/apt,98,2,35,2024-07-04,0.49,1,108,4,
31302882,Skyline Flats | 2BR Apartment w Great Balcony View,224953054,Viktor,,Sluizeken - Tolhuis - Ham,51.05927,3.73737,Entire home/apt,258,4,20,2024-07-24,0.31,2,235,6,
31358573,Cosy Green Studio Ghent - Free parking&bikes,36635563,Maël,,Wondelgem,51.07617,3.70909,Private room,100,1,747,2024-12-18,10.34,2,123,150,
31406655,Casa Mata - City Centre Ghent,142680340,Audrey & Filip,,Macharius - Heirnis,51.05535,3.73818,Entire home/apt,200,1,37,2024-09-22,0.69,1,126,9,
31772747,Cozy Stylish Room in Ghent,34821696,Oliver,,Binnenstad,51.0580334,3.7267283,Private room,182,1,83,2024-10-21,2.77,3,171,11,
31875170,"Nini’s entire, bright apartment in Ghent center",9436823,Leonie,,Watersportbaan - Ekkergem,51.05026,3.70851,Entire home/apt,126,4,66,2024-12-16,0.92,1,10,27,
31966965,Casolare Bonifant,63921891,Steven,,Drongen,51.03356,3.67909,Entire home/apt,234,2,44,2024-12-08,0.63,1,79,5,
32184650,Lovely apartment at the Opera House,110630447,Kristof,,Binnenstad,51.04923,3.72178,Entire home/apt,89,2,388,2024-12-08,5.44,3,134,95,
32483372,Ruime en kleurige woning voor interieurliefhebbers,27085623,Jo Katrien,,Dampoort,51.04953,3.75071,Entire home/apt,200,3,22,2024-11-30,0.65,1,210,3,
32534916,"Penthouse with sunny terrace, ideal for expats!",5883895,Annelore,,Macharius - Heirnis,51.04925,3.74412,Entire home/apt,105,30,16,2023-09-11,0.25,7,178,0,
32607631,"#Lovely,lux Apt,trendy neighborhood(free parking)#",115756285,Bart,,Sluizeken - Tolhuis - Ham,51.06679,3.73061,Entire home/apt,140,2,47,2024-10-20,1.26,1,230,14,
32665151,privat family home in car-free street,15384096,Charlotte,,Brugse Poort - Rooigem,51.05603,3.69801,Entire home/apt,,2,19,2024-07-24,0.27,1,0,4,
32808285,Chic Retreat: New Loft near Vibrant Ghent,246803446,Donald,,Oud Gentbrugge,51.0444,3.75161,Entire home/apt,188,2,199,2024-12-22,2.85,9,332,55,
33087142,Appartment in Gent Center. Renovated.,67208812,Annabel,,Binnenstad,51.0457045,3.7300725,Entire home/apt,105,30,5,2024-09-13,0.66,1,200,5,
33205272,"TOP& ruim duplex woning in PATERSHOL,centrum Gent!",250018142,Koen,,Binnenstad,51.05819,3.72323,Entire home/apt,110,2,198,2024-12-08,2.85,1,206,56,
33213373,Villa Leona deluxe with amazing rooftop terrace,250069983,Herbert,,Sint Denijs Westrem,51.02923,3.66676,Entire home/apt,185,2,40,2024-09-01,0.61,2,332,9,
33516922,2 BR app. met terras aan het water. Topligging!,155731800,Peter,,Binnenstad,51.04937,3.72515,Entire home/apt,,2,22,2024-08-24,0.32,1,0,9,
33628682,Family Townhouse in the City Centre,85785507,Vince,,Elisabethbegijnhof - Papegaai,51.05761,3.71136,Entire home/apt,188,2,278,2024-12-13,4.09,4,165,57,
33629395,Terraced Beauty in Ghent Center,500015281,Stephen,,Binnenstad,51.05645,3.72149,Entire home/apt,202,2,297,2024-11-01,4.37,2,162,40,
33880221,Cozy room for a perfect stay near St Pieters,97573561,Haider,,Stationsbuurt Noord,51.04088,3.70824,Private room,,1,15,2021-07-18,0.22,3,0,0,
33983921,Villa Green Ghent: 2 rooms-1 to 5 guests 1st floor,256604449,Martine,,Drongen,51.04832,3.62197,Private room,45,1,37,2024-12-08,0.53,2,272,4,
34176178,A painter's home in Ghent,14033643,Sophie,,Moscou - Vogelhoek,51.02386,3.76001,Private room,50,1,267,2024-12-23,3.87,1,300,61,
34311781,bohemian garden room,11729717,Inge,,Elisabethbegijnhof - Papegaai,51.05099,3.71292,Private room,115,2,113,2024-12-09,1.64,1,83,5,
